Date,taAvg,taMin,taMax,rain,whAvg,whHigh,YN
2014-01-08,5.742857142857143,2.257142857142857,9.971428571428572,0.0,0.14285714285714285,0.5,0
2014-01-09,5.271428571428571,1.7571428571428573,9.457142857142857,0.6,0.14285714285714285,0.5285714285714286,0
2014-01-10,4.014285714285714,0.5428571428571428,8.0,0.6,0.15714285714285717,0.6,0
2014-01-11,2.957142857142857,-0.6142857142857142,7.085714285714286,0.6,0.17142857142857143,0.6142857142857142,0
2014-01-12,2.4,-1.2571428571428573,6.614285714285714,0.6,0.17142857142857146,0.6,0
2014-01-13,2.1285714285714286,-1.5428571428571427,6.314285714285715,0.6,0.15714285714285717,0.5428571428571429,0
2014-01-14,1.542857142857143,-2.1,5.785714285714286,0.6,0.15714285714285717,0.5571428571428572,0
2014-01-15,0.8142857142857143,-2.6999999999999997,4.928571428571429,0.6,0.17142857142857143,0.5857142857142856,0
2014-01-16,0.42857142857142866,-3.0142857142857147,4.728571428571429,0.0,0.15714285714285717,0.5428571428571428,0
2014-01-17,1.0285714285714287,-2.6571428571428575,5.542857142857143,0.0,0.14285714285714285,0.45714285714285713,0
2014-01-18,1.6142857142857143,-1.9142857142857144,5.885714285714286,0.0,0.1285714285714286,0.4428571428571429,0
2014-01-19,1.5999999999999999,-1.8571428571428572,5.6571428571428575,0.0,0.14285714285714285,0.48571428571428577,0
2014-01-20,1.3571428571428572,-2.2,5.385714285714285,0.0,0.15714285714285717,0.5,0
2014-01-21,1.9857142857142855,-1.6142857142857143,6.028571428571429,0.0,0.15714285714285717,0.4857142857142857,0
2014-01-22,1.7428571428571427,-1.557142857142857,5.542857142857143,0.0,0.15714285714285717,0.4857142857142857,0
2014-01-23,1.5714285714285714,-1.8571428571428572,5.428571428571428,0.0,0.17142857142857143,0.5142857142857143,0
2014-01-24,1.5857142857142856,-1.8142857142857143,5.485714285714286,0.0,0.17142857142857146,0.5142857142857143,0
2014-01-25,2.1857142857142855,-1.5714285714285714,6.285714285714286,0.0,0.17142857142857146,0.5285714285714286,0
2014-01-26,3.357142857142857,-0.5285714285714285,7.585714285714286,0.14285714285714285,0.17142857142857146,0.5285714285714286,0
2014-01-27,3.857142857142857,0.07142857142857142,8.042857142857143,0.14285714285714285,0.17142857142857143,0.5571428571428572,0
2014-01-28,3.9571428571428564,-0.05714285714285715,8.22857142857143,0.14285714285714285,0.17142857142857143,0.5714285714285714,0
2014-01-29,5.128571428571428,0.9000000000000001,9.757142857142856,0.14285714285714285,0.15714285714285717,0.5285714285714286,0
2014-01-30,6.128571428571428,1.6285714285714286,10.842857142857143,0.4428571428571429,0.14285714285714285,0.48571428571428565,0
2014-01-31,7.128571428571428,2.8285714285714287,11.514285714285714,1.0285714285714285,0.14285714285714285,0.5,0
2014-02-04,7.042857142857143,3.042857142857143,11.285714285714286,1.0285714285714285,0.14285714285714285,0.5,0
2014-02-05,5.171428571428572,1.2285714285714289,9.4,0.8857142857142856,0.15714285714285717,0.5714285714285714,0
2014-02-06,4.414285714285714,0.4571428571428572,8.428571428571429,0.8857142857142856,0.15714285714285717,0.5428571428571429,0
2014-02-07,4.071428571428571,0.2571428571428572,7.728571428571428,1.3285714285714285,0.17142857142857143,0.6,0
